"","elementId","lang","labelRole","labelString","href"
"1498","tifrs-bsci-ci_AccumulatedImpairmentLeaseholdImprovements","en","http://www.xbrl.org/2003/role/label","Accumulated impairment, leasehold improvements","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentLeaseholdImprovements"
"1499","tifrs-bsci-ci_AccumulatedImpairmentLeaseholdImprovements","zh-tw","http://www.xbrl.org/2003/role/label","累計減損－租賃改良","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentLeaseholdImprovements"
"1500","tifrs-bsci-ci_AccumulatedImpairmentLeaseholdImprovements","en","http://www.xbrl.org/2003/role/terseLabel","1734","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentLeaseholdImprovements"
"1501","tifrs-bsci-ci_LeaseholdImprovementsNet","en","http://www.xbrl.org/2003/role/label","Leasehold improvements, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_LeaseholdImprovementsNet"
"1502","tifrs-bsci-ci_LeaseholdImprovementsNet","zh-tw","http://www.xbrl.org/2003/role/label","租賃改良淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_LeaseholdImprovementsNet"
"1503","tifrs-bsci-ci_LeaseholdImprovementsNet","en","http://www.xbrl.org/2003/role/totalLabel","Leasehold improvements, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_LeaseholdImprovementsNet"
"1504","tifrs-bsci-ci_LeaseholdImprovementsNet","zh-tw","http://www.xbrl.org/2003/role/totalLabel","租賃改良淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_LeaseholdImprovementsNet"
"1505","tifrs-bsci-ci_LeaseholdImprovementsNet","en","http://www.xbrl.org/2003/role/terseLabel","1730","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_LeaseholdImprovementsNet"
"1506","tifrs-bsci-ci_OtherFacilitiesNetAbstract","en","http://www.xbrl.org/2003/role/label","Other facilities, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesNetAbstract"
"1507","tifrs-bsci-ci_OtherFacilitiesNetAbstract","zh-tw","http://www.xbrl.org/2003/role/label","其他設備淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesNetAbstract"
"1508","tifrs-bsci-ci_OtherFacilitiesCost","en","http://www.xbrl.org/2003/role/label","Other facilities, cost","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesCost"
"1509","tifrs-bsci-ci_OtherFacilitiesCost","zh-tw","http://www.xbrl.org/2003/role/label","其他設備成本","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesCost"
"1510","tifrs-bsci-ci_OtherFacilitiesCost","en","http://www.xbrl.org/2003/role/terseLabel","1736","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesCost"
"1511","tifrs-bsci-ci_OtherFacilitiesRevaluationIncrementDecrement","en","http://www.xbrl.org/2003/role/label","Other facilities, revaluation increment (decrement)","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesRevaluationIncrementDecrement"
"1512","tifrs-bsci-ci_OtherFacilitiesRevaluationIncrementDecrement","zh-tw","http://www.xbrl.org/2003/role/label","其他設備－重估增（減）值","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesRevaluationIncrementDecrement"
"1513","tifrs-bsci-ci_OtherFacilitiesRevaluationIncrementDecrement","en","http://www.xbrl.org/2003/role/terseLabel","1737","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesRevaluationIncrementDecrement"
"1514","tifrs-bsci-ci_AccumulatedDepreciationOtherFacilities","en","http://www.xbrl.org/2003/role/label","Accumulated depreciation, other facilities","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepreciationOtherFacilities"
"1515","tifrs-bsci-ci_AccumulatedDepreciationOtherFacilities","zh-tw","http://www.xbrl.org/2003/role/label","累計折舊－其他設備","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepreciationOtherFacilities"
"1516","tifrs-bsci-ci_AccumulatedDepreciationOtherFacilities","en","http://www.xbrl.org/2003/role/terseLabel","1738","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepreciationOtherFacilities"
"1517","tifrs-bsci-ci_AccumulatedImpairmentOtherFacilities","en","http://www.xbrl.org/2003/role/label","Accumulated impairment, other facilities","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentOtherFacilities"
"1518","tifrs-bsci-ci_AccumulatedImpairmentOtherFacilities","zh-tw","http://www.xbrl.org/2003/role/label","累計減損－其他設備","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentOtherFacilities"
"1519","tifrs-bsci-ci_AccumulatedImpairmentOtherFacilities","en","http://www.xbrl.org/2003/role/terseLabel","1739","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentOtherFacilities"
"1520","tifrs-bsci-ci_OtherFacilitiesNet","en","http://www.xbrl.org/2003/role/label","Other facilities, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesNet"
"1521","tifrs-bsci-ci_OtherFacilitiesNet","zh-tw","http://www.xbrl.org/2003/role/label","其他設備淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesNet"
"1522","tifrs-bsci-ci_OtherFacilitiesNet","en","http://www.xbrl.org/2003/role/totalLabel","Other facilities, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesNet"
"1523","tifrs-bsci-ci_OtherFacilitiesNet","zh-tw","http://www.xbrl.org/2003/role/totalLabel","其他設備淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesNet"
"1524","tifrs-bsci-ci_OtherFacilitiesNet","en","http://www.xbrl.org/2003/role/terseLabel","1735","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherFacilitiesNet"
"1525","tifrs-bsci-ci_NaturalResourcesNetAbstract","en","http://www.xbrl.org/2003/role/label","Natural resources, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesNetAbstract"
"1526","tifrs-bsci-ci_NaturalResourcesNetAbstract","zh-tw","http://www.xbrl.org/2003/role/label","天然資源淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesNetAbstract"
"1527","tifrs-bsci-ci_NaturalResourcesCost","en","http://www.xbrl.org/2003/role/label","Natural resources, cost","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesCost"
"1528","tifrs-bsci-ci_NaturalResourcesCost","zh-tw","http://www.xbrl.org/2003/role/label","天然資源成本","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesCost"
"1529","tifrs-bsci-ci_NaturalResourcesCost","en","http://www.xbrl.org/2003/role/terseLabel","1751","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesCost"
"1530","tifrs-bsci-ci_NaturalResourcesRevaluationIncrementDecrement","en","http://www.xbrl.org/2003/role/label","Natural resources, revaluation increment (decrement)","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesRevaluationIncrementDecrement"
"1531","tifrs-bsci-ci_NaturalResourcesRevaluationIncrementDecrement","zh-tw","http://www.xbrl.org/2003/role/label","天然資源－重估增（減）值","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesRevaluationIncrementDecrement"
"1532","tifrs-bsci-ci_NaturalResourcesRevaluationIncrementDecrement","en","http://www.xbrl.org/2003/role/terseLabel","1752","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesRevaluationIncrementDecrement"
"1533","tifrs-bsci-ci_AccumulatedDepletionNaturalResources","en","http://www.xbrl.org/2003/role/label","Accumulated depletion, natural resources","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepletionNaturalResources"
"1534","tifrs-bsci-ci_AccumulatedDepletionNaturalResources","zh-tw","http://www.xbrl.org/2003/role/label","累計折耗－天然資源","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepletionNaturalResources"
"1535","tifrs-bsci-ci_AccumulatedDepletionNaturalResources","en","http://www.xbrl.org/2003/role/terseLabel","1753","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepletionNaturalResources"
"1536","tifrs-bsci-ci_AccumulatedImpairmentNaturalResources","en","http://www.xbrl.org/2003/role/label","Accumulated impairment, natural resources","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentNaturalResources"
"1537","tifrs-bsci-ci_AccumulatedImpairmentNaturalResources","zh-tw","http://www.xbrl.org/2003/role/label","累計減損－天然資源","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentNaturalResources"
"1538","tifrs-bsci-ci_AccumulatedImpairmentNaturalResources","en","http://www.xbrl.org/2003/role/terseLabel","1754","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentNaturalResources"
"1539","tifrs-bsci-ci_NaturalResourcesNet","en","http://www.xbrl.org/2003/role/label","Natural resources, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesNet"
"1540","tifrs-bsci-ci_NaturalResourcesNet","zh-tw","http://www.xbrl.org/2003/role/label","天然資源淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesNet"
"1541","tifrs-bsci-ci_NaturalResourcesNet","en","http://www.xbrl.org/2003/role/totalLabel","Natural resources, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesNet"
"1542","tifrs-bsci-ci_NaturalResourcesNet","zh-tw","http://www.xbrl.org/2003/role/totalLabel","天然資源淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesNet"
"1543","tifrs-bsci-ci_NaturalResourcesNet","en","http://www.xbrl.org/2003/role/terseLabel","1750","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_NaturalResourcesNet"
"1544","tifrs-bsci-ci_InvestmentPropertyNetAbstract","en","http://www.xbrl.org/2003/role/label","Investment property, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyNetAbstract"
"1545","tifrs-bsci-ci_InvestmentPropertyNetAbstract","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyNetAbstract"
"1546","tifrs-bsci-ci_InvestmentPropertyLand","en","http://www.xbrl.org/2003/role/label","Investment property, land","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLand"
"1547","tifrs-bsci-ci_InvestmentPropertyLand","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產－土地","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLand"
"1548","tifrs-bsci-ci_InvestmentPropertyLand","en","http://www.xbrl.org/2003/role/terseLabel","1761","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLand"
"1549","tifrs-bsci-ci_InvestmentPropertyLandRevaluationIncrement","en","http://www.xbrl.org/2003/role/label","Investment property, land, revaluation increment","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLandRevaluationIncrement"
"1550","tifrs-bsci-ci_InvestmentPropertyLandRevaluationIncrement","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產－土地－重估增值","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLandRevaluationIncrement"
"1551","tifrs-bsci-ci_InvestmentPropertyLandRevaluationIncrement","en","http://www.xbrl.org/2003/role/terseLabel","1762","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLandRevaluationIncrement"
"1552","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLand","en","http://www.xbrl.org/2003/role/label","Accumulated changes in fair value, investment property, land","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLand"
"1553","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLand","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產－土地－累計公允價值變動數","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLand"
"1554","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLand","en","http://www.xbrl.org/2003/role/terseLabel","1763","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLand"
"1555","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyLand","en","http://www.xbrl.org/2003/role/label","Accumulated impairment, investment property, land","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyLand"
"1556","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyLand","zh-tw","http://www.xbrl.org/2003/role/label","累計減損－投資性不動產－土地","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyLand"
"1557","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyLand","en","http://www.xbrl.org/2003/role/terseLabel","1764","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyLand"
"1558","tifrs-bsci-ci_InvestmentPropertyBuildings","en","http://www.xbrl.org/2003/role/label","Investment property, buildings","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyBuildings"
"1559","tifrs-bsci-ci_InvestmentPropertyBuildings","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產－建築物","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyBuildings"
"1560","tifrs-bsci-ci_InvestmentPropertyBuildings","en","http://www.xbrl.org/2003/role/terseLabel","1765","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyBuildings"
"1561","tifrs-bsci-ci_InvestmentPropertyBuildingsRevaluationIncrement","en","http://www.xbrl.org/2003/role/label","Investment property, buildings, revaluation increment","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyBuildingsRevaluationIncrement"
"1562","tifrs-bsci-ci_InvestmentPropertyBuildingsRevaluationIncrement","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產－建築物－重估增值","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyBuildingsRevaluationIncrement"
"1563","tifrs-bsci-ci_InvestmentPropertyBuildingsRevaluationIncrement","en","http://www.xbrl.org/2003/role/terseLabel","1766","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyBuildingsRevaluationIncrement"
"1564","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyBuildings","en","http://www.xbrl.org/2003/role/label","Accumulated changes in fair value, investment property, buildings","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyBuildings"
"1565","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyBuildings","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產－建築物－累計公允價值變動數","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyBuildings"
"1566","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyBuildings","en","http://www.xbrl.org/2003/role/terseLabel","1767","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyBuildings"
"1567","tifrs-bsci-ci_AccumulatedDepreciationInvestmentPropertyBuildings","en","http://www.xbrl.org/2003/role/label","Accumulated depreciation, investment property, buildings","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepreciationInvestmentPropertyBuildings"
"1568","tifrs-bsci-ci_AccumulatedDepreciationInvestmentPropertyBuildings","zh-tw","http://www.xbrl.org/2003/role/label","累計折舊－投資性不動產－建築物","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepreciationInvestmentPropertyBuildings"
"1569","tifrs-bsci-ci_AccumulatedDepreciationInvestmentPropertyBuildings","en","http://www.xbrl.org/2003/role/terseLabel","1768","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedDepreciationInvestmentPropertyBuildings"
"1570","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyBuildings","en","http://www.xbrl.org/2003/role/label","Accumulated impairment, investment property, buildings","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyBuildings"
"1571","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyBuildings","zh-tw","http://www.xbrl.org/2003/role/label","累計減損－投資性不動產－建築物","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyBuildings"
"1572","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyBuildings","en","http://www.xbrl.org/2003/role/terseLabel","1769","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyBuildings"
"1573","tifrs-bsci-ci_InvestmentPropertyLeasehold","en","http://www.xbrl.org/2003/role/label","Investment property, leasehold","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLeasehold"
"1574","tifrs-bsci-ci_InvestmentPropertyLeasehold","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產－租賃權益","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLeasehold"
"1575","tifrs-bsci-ci_InvestmentPropertyLeasehold","en","http://www.xbrl.org/2003/role/terseLabel","1771","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyLeasehold"
"1576","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLeasehold","en","http://www.xbrl.org/2003/role/label","Accumulated changes in fair value, investment property, leasehold","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLeasehold"
"1577","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLeasehold","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產－租賃權益－累計公允價值變動數","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLeasehold"
"1578","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLeasehold","en","http://www.xbrl.org/2003/role/terseLabel","1772","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLeasehold"
"1579","tifrs-bsci-ci_InvestmentPropertyUnderConstruction","en","http://www.xbrl.org/2003/role/label","Investment property under construction","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyUnderConstruction"
"1580","tifrs-bsci-ci_InvestmentPropertyUnderConstruction","zh-tw","http://www.xbrl.org/2003/role/label","建造中之投資性不動產","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyUnderConstruction"
"1581","tifrs-bsci-ci_InvestmentPropertyUnderConstruction","en","http://www.xbrl.org/2003/role/terseLabel","1773","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InvestmentPropertyUnderConstruction"
"1582","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyUnderConstruction","en","http://www.xbrl.org/2003/role/label","Accumulated changes in fair value, investment property under construction","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyUnderConstruction"
"1583","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyUnderConstruction","zh-tw","http://www.xbrl.org/2003/role/label","建造中之投資性不動產－累計公允價值變動數","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyUnderConstruction"
"1584","tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyUnderConstruction","en","http://www.xbrl.org/2003/role/terseLabel","1774","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyUnderConstruction"
"1585","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyUnderConstruction","en","http://www.xbrl.org/2003/role/label","Accumulated impairment, investment property under construction","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyUnderConstruction"
"1586","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyUnderConstruction","zh-tw","http://www.xbrl.org/2003/role/label","累計減損－建造中之投資性不動產","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyUnderConstruction"
"1587","tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyUnderConstruction","en","http://www.xbrl.org/2003/role/terseLabel","1775","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyUnderConstruction"
"1588","tifrs-bsci-ci_IntangibleAssetsAbstract","en","http://www.xbrl.org/2003/role/label","Intangible assets","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_IntangibleAssetsAbstract"
"1589","tifrs-bsci-ci_IntangibleAssetsAbstract","zh-tw","http://www.xbrl.org/2003/role/label","無形資產","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_IntangibleAssetsAbstract"
"1590","tifrs-bsci-ci_TrademarksNetAbstract","en","http://www.xbrl.org/2003/role/label","Trademarks, net","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TrademarksNetAbstract"
"1591","tifrs-bsci-ci_TrademarksNetAbstract","zh-tw","http://www.xbrl.org/2003/role/label","商標權淨額","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TrademarksNetAbstract"
"1592","tifrs-bsci-ci_Trademarks","en","http://www.xbrl.org/2003/role/label","Trademarks","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_Trademarks"
"1593","tifrs-bsci-ci_Trademarks","zh-tw","http://www.xbrl.org/2003/role/label","商標權","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_Trademarks"
"1594","tifrs-bsci-ci_Trademarks","en","http://www.xbrl.org/2003/role/terseLabel","1782","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_Trademarks"
