"","roleId","fromElementId","toElementId","arcrole","order","closed","usable","contextElement","preferredLabel","fromHref","toHref"
"77","http://www.xbrl.org/tifrs/fr/role/StatementOfChangesInEquity","ifrs_StatementOfChangesInEquityLineItems","tifrs-es_RetrospectiveAdjustmentOfEquityAttributableToFormerOwnerDueToReorganizationOfEntitiesUnderCommonControl","http://xbrl.org/int/dim/arcrole/domain-member","2.1",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_StatementOfChangesInEquityLineItems","tifrs-es-2014-03-31.xsd#tifrs-es_RetrospectiveAdjustmentOfEquityAttributableToFormerOwnerDueToReorganizationOfEntitiesUnderCommonControl"
"78","http://www.xbrl.org/tifrs/fr/role/StatementOfChangesInEquity","ifrs_StatementOfChangesInEquityLineItems","tifrs-es_ChangesInOwnershipInterestsInSubsidiaries","http://xbrl.org/int/dim/arcrole/domain-member","28.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_StatementOfChangesInEquityLineItems","tifrs-es-2014-03-31.xsd#tifrs-es_ChangesInOwnershipInterestsInSubsidiaries"
"79","http://www.xbrl.org/tifrs/fr/role/StatementOfChangesInEquity","ifrs_StatementOfChangesInEquityAbstract","ifrs_StatementOfChangesInEquityTable","http://xbrl.org/int/dim/arcrole/all","1.0",NA,NA,"scenario",NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_StatementOfChangesInEquityAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_StatementOfChangesInEquityTable"
"80","http://www.xbrl.org/tifrs/fr/role/StatementOfChangesInEquity","ifrs_StatementOfChangesInEquityTable","ifrs_ComponentsOfEquityAxis","http://xbrl.org/int/dim/arcrole/hypercube-dimension","1.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_StatementOfChangesInEquityTable","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ComponentsOfEquityAxis"
"81","http://www.xbrl.org/tifrs/fr/role/StatementOfChangesInEquity","ifrs_ComponentsOfEquityAxis","tifrs-es_TotalEquityMember","http://xbrl.org/int/dim/arcrole/dimension-domain","1.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ComponentsOfEquityAxis","tifrs-es-2014-03-31.xsd#tifrs-es_TotalEquityMember"
"82","http://www.xbrl.org/tifrs/fr/role/StatementOfChangesInEquity","ifrs_ComponentsOfEquityAxis","tifrs-es_TotalEquityMember","http://xbrl.org/int/dim/arcrole/dimension-default","2.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ComponentsOfEquityAxis","tifrs-es-2014-03-31.xsd#tifrs-es_TotalEquityMember"
"83","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_TableLabelItemList-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_TableFieldTitleStructure-MovementOnAllowanceForDoubtfulAccountsAbstractMember","http://xbrl.org/int/dim/arcrole/all","1.0","true",NA,"segment",NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_TableLabelItemList-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_TableFieldTitleStructure-MovementOnAllowanceForDoubtfulAccountsAbstractMember"
"84","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_TableFieldTitleStructure-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_MovementOnAllowanceForDoubtfulAccountsAbstractMemberDimensionMember","http://xbrl.org/int/dim/arcrole/hypercube-dimension","1.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_TableFieldTitleStructure-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_MovementOnAllowanceForDoubtfulAccountsAbstractMemberDimensionMember"
"85","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_MovementOnAllowanceForDoubtfulAccountsAbstractMemberDimensionMember","tifrs-notes_IndividualAssessmentOfImpairmentLoss","http://xbrl.org/int/dim/arcrole/dimension-domain","1.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_MovementOnAllowanceForDoubtfulAccountsAbstractMemberDimensionMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_IndividualAssessmentOfImpairmentLoss"
"86","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_MovementOnAllowanceForDoubtfulAccountsAbstractMemberDimensionMember","tifrs-notes_CollectiveAssessmentOfImpairmentLoss","http://xbrl.org/int/dim/arcrole/dimension-domain","2.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_MovementOnAllowanceForDoubtfulAccountsAbstractMemberDimensionMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_CollectiveAssessmentOfImpairmentLoss"
"87","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_MovementOnAllowanceForDoubtfulAccountsAbstractMemberDimensionMember","tifrs-notes_Total3","http://xbrl.org/int/dim/arcrole/dimension-domain","3.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_MovementOnAllowanceForDoubtfulAccountsAbstractMemberDimensionMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_Total3"
"88","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_TableLabelItemList-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","http://xbrl.org/int/dim/arcrole/domain-member","2.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_TableLabelItemList-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember"
"89","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_BeginningBalance2","http://xbrl.org/int/dim/arcrole/domain-member","1.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_BeginningBalance2"
"90","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_ProvisionForImpairmentLoss","http://xbrl.org/int/dim/arcrole/domain-member","2.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_ProvisionForImpairmentLoss"
"91","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_ReversalOfImpairmentLoss","http://xbrl.org/int/dim/arcrole/domain-member","3.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_ReversalOfImpairmentLoss"
"92","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_WriteOffsChargedAgainstTheAllowanceAccounts","http://xbrl.org/int/dim/arcrole/domain-member","4.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_WriteOffsChargedAgainstTheAllowanceAccounts"
"93","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_ReversalOfDiscount","http://xbrl.org/int/dim/arcrole/domain-member","5.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_ReversalOfDiscount"
"94","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_CurrencyTranslationDifferences","http://xbrl.org/int/dim/arcrole/domain-member","6.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_CurrencyTranslationDifferences"
"95","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_Others1","http://xbrl.org/int/dim/arcrole/domain-member","7.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_Others1"
"96","http://www.xbrl.org/tifrs/notes/role/MovementOnAllowanceForDoubtfulAccounts","tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","tifrs-notes_EndingBalance4","http://xbrl.org/int/dim/arcrole/domain-member","8.0",NA,NA,NA,NA,"../tifrs-notes-2014-03-31.xsd#tifrs-notes_Items-MovementOnAllowanceForDoubtfulAccountsAbstractMember","../tifrs-notes-2014-03-31.xsd#tifrs-notes_EndingBalance4"
