"","roleId","fromElementId","toElementId","arcrole","order","closed","usable","contextElement","preferredLabel","fromHref","toHref"
"1452","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-SCF_DividendsReceived-CashFlowsFromUsedInOperatingActivitiesDirectMethod","http://www.xbrl.org/2003/arcrole/parent-child","4.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DividendsReceived-CashFlowsFromUsedInOperatingActivitiesDirectMethod"
"1453","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-SCF_InterestPaid-CashFlowsFromUsedInOperatingActivitiesDirectMethod","http://www.xbrl.org/2003/arcrole/parent-child","5.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_InterestPaid-CashFlowsFromUsedInOperatingActivitiesDirectMethod"
"1454","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-SCF_InterestReceived-CashFlowsFromUsedInOperatingActivitiesDirectMethod","http://www.xbrl.org/2003/arcrole/parent-child","6.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_InterestReceived-CashFlowsFromUsedInOperatingActivitiesDirectMethod"
"1455","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-SCF_IncomeTaxesRefundPaid-CashFlowsFromUsedInOperatingActivitiesDirectMethod","http://www.xbrl.org/2003/arcrole/parent-child","7.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_IncomeTaxesRefundPaid-CashFlowsFromUsedInOperatingActivitiesDirectMethod"
"1456","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-SCF_OtherInflowsOutflowsOfCash","http://www.xbrl.org/2003/arcrole/parent-child","8.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_OtherInflowsOutflowsOfCash"
"1457","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_StatementOfCashFlowsAbstract","ifrs_CashFlowsFromUsedInOperatingActivities","http://www.xbrl.org/2003/arcrole/parent-child","3.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_StatementOfCashFlowsAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_CashFlowsFromUsedInOperatingActivities"
"1458","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_StatementOfCashFlowsAbstract","ifrs_CashFlowsFromUsedInInvestingActivitiesAbstract","http://www.xbrl.org/2003/arcrole/parent-child","4.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_StatementOfCashFlowsAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_CashFlowsFromUsedInInvestingActivitiesAbstract"
"1459","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_CashFlowsFromUsedInInvestingActivitiesAbstract","tifrs-SCF_AcquisitionOfAvailableForSaleFinancialAssets","http://www.xbrl.org/2003/arcrole/parent-child","1.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_CashFlowsFromUsedInInvestingActivitiesAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_AcquisitionOfAvailableForSaleFinancialAssets"
"1460","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_CashFlowsFromUsedInInvestingActivitiesAbstract","tifrs-SCF_ProceedsFromDisposalOfAvailableForSaleFinancialAssets","http://www.xbrl.org/2003/arcrole/parent-child","2.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_CashFlowsFromUsedInInvestingActivitiesAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ProceedsFromDisposalOfAvailableForSaleFinancialAssets"
"1461","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_CashFlowsFromUsedInInvestingActivitiesAbstract","tifrs-SCF_ProceedsFromCapitalReductionOfAvailableForSaleFinancialAssets","http://www.xbrl.org/2003/arcrole/parent-child","3.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_CashFlowsFromUsedInInvestingActivitiesAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ProceedsFromCapitalReductionOfAvailableForSaleFinancialAssets"
